"client_ip","client_port","server_ip","server_port","packets","bytes","packets_cli_to_srv","bytes_cli_to_srv","packets_srv_to_cli","bytes_srv_to_cli","start_time","duration","bits/s_cli_to_srv","bits/s_srv_to_cli"
"192.168.11.9",65407,"192.168.11.3",161,2,286,1,128,1,158,249.174125,0.007633999999995922,134136.75661521443,165575.05894690534
"192.168.11.9",60657,"224.0.0.252",5355,1,75,1,75,0,0,249.184853,0,0,0
"192.168.11.9",60658,"192.168.11.3",161,2,303,1,93,1,210,249.185587,0.010272000000014714,72429.90654195232,163551.40186892461
"192.168.11.9",58862,"192.168.11.3",5355,1,106,0,0,1,106,249.280855,0,0,0
"192.168.11.9",60657,"192.168.11.3",5355,1,106,0,0,1,106,249.280855,0,0,0
"192.168.11.9",59784,"224.0.0.252",5355,2,150,2,150,0,0,251.52215,0.4102680000000021,2924.917371084252,0
"192.168.11.9",59369,"224.0.0.252",5355,2,150,2,150,0,0,253.878686,0.4103150000000255,2924.582333085374,0
"192.168.11.9",52862,"192.168.11.1",53,2,643,1,95,1,548,256.015274,0.02215400000000045,34305.31732418455,197887.51467003298
"192.168.11.9",63865,"224.0.0.252",5355,2,150,2,150,0,0,256.23487,0.41128099999997403,2917.713193656103,0
"192.168.11.9",54729,"192.168.11.1",53,2,646,1,103,1,543,256.663867,0.023090000000024702,35686.44434816451,188133.39107818765
"192.168.11.9",61571,"224.0.0.252",5355,2,150,2,150,0,0,258.593771,0.41606100000001334,2884.1924621629078,0
"192.168.11.9",50818,"224.0.0.252",5355,2,150,2,150,0,0,260.949175,0.41041400000000294,2923.876865798904,0
"192.168.11.9",60398,"192.168.11.1",53,2,616,1,75,1,541,265.248148,0.023543999999958487,25484.199796171335,183826.02786304924
"192.168.11.9",52460,"192.168.11.1",53,2,484,1,92,1,392,265.579917,0.030741999999975178,23941.187951356264,102010.27909708321
"192.168.11.9",57642,"192.168.11.1",53,4,826,2,142,2,684,265.582357,0.09629300000000285,11797.326908497673,56826.56060149583
"192.168.11.9",50659,"192.168.11.1",53,4,908,2,154,2,754,265.923946,0.06589200000001938,18697.26218660289,91543.73823830247
"192.168.11.9",64289,"192.168.11.1",53,2,473,1,87,1,386,268.048644,0.024679999999989377,28200.972447337906,125121.55591577508
"192.168.11.9",50890,"192.168.11.1",53,3,570,2,180,1,390,268.624014,0.10631200000000263,13545.037248852099,29347.580705846216
"192.168.11.9",55126,"192.168.11.1",53,2,614,1,85,1,529,269.583128,0.02647500000000491,25684.60812086398,159848.91406984758
"192.168.11.9",53237,"192.168.11.1",53,2,462,1,73,1,389,269.645752,0.023125999999990654,25252.96203408441,134567.15385286073
"192.168.11.9",61270,"192.168.11.1",53,4,960,2,180,2,780,269.658238,0.06202000000001817,23218.316672034474,100612.70557881605
"192.168.11.9",61272,"192.168.10.7",161,1,88,1,88,0,0,271.104535,0,0,0
"192.168.11.9",65372,"192.168.11.1",53,3,496,2,150,1,346,271.200965,0.049280000000010205,24350.649350644308,56168.83116881954
"192.168.11.9",55785,"192.168.11.1",53,2,616,1,75,1,541,271.234584,0.0246230000000196,24367.461316635763,175770.6209639993
"192.168.11.9",52585,"192.168.11.1",53,2,439,1,84,1,355,271.798905,0.02380900000002839,28224.62094162706,119282.62421759055
"192.168.11.9",51960,"192.168.11.1",53,2,426,1,76,1,350,272.067559,0.02513299999998253,24191.302271930235,111407.31309441556
"192.168.11.9",50357,"192.168.11.1",53,2,412,1,74,1,338,272.067792,0.02588700000001154,22868.62131570812,104453.97303661276
"192.168.11.9",56623,"192.168.11.1",53,2,413,1,71,1,342,272.673286,0.02284599999995862,24862.120283683304,119758.38221154493
"192.168.11.9",56625,"192.168.10.7",161,1,88,1,88,0,0,273.104986,0,0,0
"192.168.11.9",63781,"192.168.11.1",53,2,446,1,91,1,355,274.312087,0.023168999999995776,31421.29569684202,122577.58211405402
"192.168.11.9",59203,"192.168.11.1",53,2,477,1,82,1,395,274.32405,0.022421000000008462,29258.284643849624,140939.29797951953
"192.168.11.9",59204,"192.168.11.3",161,2,177,1,88,1,89,274.849537,0.005029999999976553,139960.23856924087,141550.69582570952
"192.168.11.9",59205,"192.168.11.3",161,2,179,1,89,1,90,274.855062,0.006171000000051663,115378.38275709597,116674.7690802094
"192.168.11.9",59206,"192.168.11.3",161,2,1156,1,578,1,578,274.861798,0.20893899999998666,22130.861160435798,22130.861160435798
"192.168.11.9",59208,"192.168.10.7",161,1,578,1,578,0,0,275.10611,0,0,0
"192.168.11.9",61168,"224.0.0.252",5355,1,75,1,75,0,0,275.124759,0,0,0
"192.168.11.9",53673,"224.0.0.252",5355,1,75,1,75,0,0,275.127394,0,0,0
"192.168.11.9",61168,"192.168.11.3",5355,1,106,0,0,1,106,275.17513,0,0,0
"192.168.11.9",53673,"192.168.11.3",5355,1,106,0,0,1,106,275.176118,0,0,0
"192.168.11.9",62845,"192.168.11.1",53,2,605,1,91,1,514,275.182614,0.023435000000006312,31064.646895660506,175464.04949856593
"192.168.11.9",55587,"224.0.0.252",5355,2,150,2,150,0,0,275.718705,0.4172770000000128,2875.787546401942,0
"192.168.11.9",57853,"224.0.0.252",5355,2,150,2,150,0,0,275.719585,0.4164210000000139,2881.699049759642,0
"192.168.11.9",52503,"192.168.10.7",161,1,578,1,578,0,0,278.106923,0,0,0
"192.168.11.9",65216,"224.0.0.252",5355,1,75,1,75,0,0,279.152604,0,0,0
"192.168.11.9",53860,"224.0.0.252",5355,2,150,2,150,0,0,279.157704,0.4102809999999977,2924.8246933199607,0
"192.168.11.9",56478,"192.168.11.3",161,2,286,1,128,1,158,279.169229,0.0075660000000539185,135342.3209083667,167063.17737126516
"192.168.11.9",59586,"224.0.0.252",5355,1,75,1,75,0,0,279.179395,0,0,0
"192.168.11.9",59587,"192.168.11.3",161,2,303,1,93,1,210,279.179952,0.010641999999961627,69911.67073883506,157865.0629586598
"192.168.11.9",65216,"192.168.11.3",5355,1,106,0,0,1,106,279.283081,0,0,0
"192.168.11.9",59586,"192.168.11.3",5355,1,106,0,0,1,106,279.283082,0,0,0
"192.168.11.9",53191,"224.0.0.252",5355,2,150,2,150,0,0,281.054696,0.41080900000002885,2921.065507328018,0
"192.168.11.9",52440,"192.168.11.1",53,3,525,2,156,1,369,281.387801,0.04309200000000146,28961.292119185873,68504.59482038197
"192.168.11.9",49742,"192.168.11.1",53,2,449,1,83,1,366,281.447933,0.023611000000016702,28122.485282263788,124009.99534106682
"192.168.11.9",51086,"224.0.0.252",5355,2,150,2,150,0,0,281.513403,0.41003599999999096,2926.57230096876,0
"192.168.11.9",57323,"224.0.0.252",5355,2,150,2,150,0,0,283.371629,0.41489500000000135,2892.2980513141783,0
"192.168.11.9",64474,"224.0.0.252",5355,2,150,2,150,0,0,283.874647,0.42416800000000876,2829.067727881347,0
"192.168.11.9",58630,"224.0.0.252",5355,2,150,2,150,0,0,286.235387,0.4112039999999979,2918.259550004392,0
"192.168.11.9",50366,"192.168.11.1",53,4,926,2,192,2,734,286.569312,0.0594600000000014,25832.492431886374,98755.46585939896
"192.168.11.9",63647,"224.0.0.252",5355,2,150,2,150,0,0,288.593429,0.41043899999999667,2923.698771315615,0
"192.168.11.9",49780,"224.0.0.252",5355,2,150,2,150,0,0,290.993082,0.42079499999999825,2851.7449114176857,0
"192.168.11.9",51421,"224.0.0.252",5355,1,75,1,75,0,0,305.132466,0,0,0
"192.168.11.9",55898,"224.0.0.252",5355,1,75,1,75,0,0,305.135038,0,0,0
"192.168.11.9",51421,"192.168.11.3",5355,1,106,0,0,1,106,305.18168,0,0,0
"192.168.11.9",55898,"192.168.11.3",5355,1,106,0,0,1,106,305.18168,0,0,0
"192.168.11.9",61953,"224.0.0.252",5355,1,75,1,75,0,0,309.156828,0,0,0
"192.168.11.9",61954,"192.168.11.3",161,2,286,1,128,1,158,309.157482,0.008883999999966363,115263.39486761336,142278.25303971025
"192.168.11.9",61292,"224.0.0.252",5355,2,150,2,150,0,0,309.157813,0.41034000000001924,2924.4041526537594,0
"192.168.11.9",58829,"224.0.0.252",5355,1,75,1,75,0,0,309.169382,0,0,0
"192.168.11.9",58830,"192.168.11.3",161,2,303,1,93,1,210,309.170039,0.010653000000047541,69839.48183579084,157702.05575823737
"192.168.11.9",61953,"192.168.11.3",5355,1,106,0,0,1,106,309.281904,0,0,0
"192.168.11.9",58829,"192.168.11.3",5355,1,106,0,0,1,106,309.283192,0,0,0
"192.168.11.9",50188,"224.0.0.252",5355,2,150,2,150,0,0,311.516205,0.4116379999999822,2915.182757665842,0
"192.168.11.9",60095,"224.0.0.252",5355,2,150,2,150,0,0,313.873202,0.41050500000000056,2923.22870610589,0
"192.168.11.9",54405,"224.0.0.252",5355,2,150,2,150,0,0,315.64939,0.4107580000000439,2921.428188860282,0
"192.168.11.9",50744,"224.0.0.252",5355,2,150,2,150,0,0,316.230427,0.4112969999999905,2917.5996907345,0
"192.168.11.9",55225,"192.168.11.1",53,2,466,1,67,1,399,316.768717,0.021836000000007516,24546.620260112453,146180.6191609682
"192.168.11.9",56980,"224.0.0.252",5355,2,150,2,150,0,0,317.904403,0.41091699999998355,2920.297773029707,0
"192.168.11.9",54524,"224.0.0.252",5355,2,150,2,150,0,0,318.587541,0.4106869999999958,2921.9332484349693,0
"192.168.11.9",51942,"224.0.0.252",5355,2,150,2,150,0,0,320.944979,0.41099600000001146,2919.736445123472,0
"192.168.11.9",53063,"192.168.11.3",161,2,177,1,88,1,89,335.074172,0.00568500000002814,123834.6525939341,125241.86455522879
"192.168.11.9",53064,"192.168.11.3",161,2,179,1,89,1,90,335.080507,0.004758999999978641,0,0
"192.168.11.9",53065,"192.168.11.3",161,2,1156,1,578,1,578,335.085811,0.20731200000000172,22304.545805355992,22304.545805355992
"192.168.11.9",60740,"224.0.0.252",5355,1,75,1,75,0,0,335.361704,0,0,0
"192.168.11.9",61907,"224.0.0.252",5355,1,75,1,75,0,0,335.367484,0,0,0
"192.168.11.9",60740,"192.168.11.3",5355,1,106,0,0,1,106,335.382689,0,0,0
"192.168.11.9",61907,"192.168.11.3",5355,1,106,0,0,1,106,335.486176,0,0,0
"192.168.11.9",59453,"224.0.0.252",5355,2,150,2,150,0,0,337.980456,0.4098379999999793,2927.986179905379,0
"192.168.11.9",53351,"224.0.0.252",5355,2,150,2,150,0,0,337.981978,0.4103059999999914,2924.6464833563855,0
"192.168.11.9",56675,"224.0.0.252",5355,1,75,1,75,0,0,339.189262,0,0,0
"192.168.11.9",56676,"192.168.11.3",161,2,286,1,128,1,158,339.191963,0.008781999999996515,116602.14074247397,143930.7674789913
"192.168.11.9",62048,"224.0.0.252",5355,2,150,2,150,0,0,339.193232,0.410163999999952,2925.6590046911488,0
"192.168.11.9",60010,"224.0.0.252",5355,1,75,1,75,0,0,339.203287,0,0,0
"192.168.11.9",60011,"192.168.11.3",161,2,303,1,93,1,210,339.203774,0.0101139999999873,73561.4000396415,166106.3871862873
"192.168.11.9",56675,"192.168.11.3",5355,1,106,0,0,1,106,339.287361,0,0,0
"192.168.11.9",60010,"192.168.11.3",5355,1,106,0,0,1,106,339.289788,0,0,0
"192.168.11.9",60013,"192.168.10.7",161,1,88,1,88,0,0,340.212278,0,0,0
"192.168.11.9",57882,"224.0.0.252",5355,2,150,2,150,0,0,341.549712,0.4097939999999767,2928.300560769724,0
"192.168.11.9",65300,"192.168.10.7",161,1,88,1,88,0,0,342.213148,0,0,0
"192.168.11.9",59045,"224.0.0.252",5355,2,150,2,150,0,0,343.905793,0.4106439999999907,2922.2392145021654,0
"192.168.11.9",57557,"192.168.10.7",161,1,578,1,578,0,0,344.213987,0,0,0
"192.168.11.9",50785,"224.0.0.252",5355,2,150,2,150,0,0,346.263054,0.4105589999999779,2922.8442197103573,0
"192.168.11.9",54961,"192.168.10.7",161,1,578,1,578,0,0,347.216011,0,0,0
"192.168.11.9",54966,"239.255.255.250",1900,4,864,4,864,0,0,348.386474,3.003185999999971,2301.555747795863,0
"192.168.11.9",56211,"192.168.11.1",53,2,445,1,87,1,358,348.450474,0.02353600000003553,29571.719918378203,121685.92793999307
"192.168.11.9",54358,"224.0.0.252",5355,2,150,2,150,0,0,348.619512,0.41051600000002963,2923.150376598996,0
"192.168.11.9",60755,"224.0.0.252",5355,2,150,2,150,0,0,350.16268,0.41081499999995685,2921.022844833139,0
"192.168.11.9",49533,"224.0.0.252",5355,2,150,2,150,0,0,350.974757,0.41410999999999376,2897.7807828838186,0
"192.168.11.9",53166,"224.0.0.252",5355,2,150,2,150,0,0,352.437834,0.4108749999999759,2920.596288409055,0
"192.168.11.9",56556,"192.168.11.1",53,2,466,1,67,1,399,354.735094,0.02439499999996997,21971.71551550153,130846.48493559867
"192.168.11.9",52402,"224.0.0.252",5355,1,75,1,75,0,0,365.375472,0,0,0
"192.168.11.9",60130,"224.0.0.252",5355,1,75,1,75,0,0,365.377836,0,0,0
"192.168.11.9",52402,"192.168.11.3",5355,1,106,0,0,1,106,365.491904,0,0,0
"192.168.11.9",60130,"192.168.11.3",5355,1,106,0,0,1,106,365.492942,0,0,0
"192.168.11.9",56935,"192.168.11.1",53,2,446,1,76,1,370,368.864373,0.0226210000000151,26877.680031810887,130851.86331276354
"192.168.11.9",50024,"224.0.0.252",5355,1,75,1,75,0,0,369.165445,0,0,0
"192.168.11.9",64763,"224.0.0.252",5355,2,150,2,150,0,0,369.166805,0.41000600000000986,2926.7864372715794,0
"192.168.11.9",56660,"192.168.11.3",161,2,286,1,128,1,158,369.173231,0.008127999999999247,125984.25196851561,155511.81102363646
"192.168.11.9",61649,"224.0.0.252",5355,1,75,1,75,0,0,369.184015,0,0,0
"192.168.11.9",61650,"192.168.11.3",161,2,303,1,93,1,210,369.184553,0.0165630000000192,44919.39865961103,101430.90019912168
"192.168.11.9",50024,"192.168.11.3",5355,1,106,0,0,1,106,369.29225,0,0,0
"192.168.11.9",61649,"192.168.11.3",5355,1,106,0,0,1,106,369.29442,0,0,0
"192.168.11.9",53658,"224.0.0.252",5355,2,150,2,150,0,0,371.523247,0.4106559999999604,2922.1538221774813,0
"192.168.11.9",65135,"224.0.0.252",5355,2,150,2,150,0,0,373.878392,0.4104419999999891,2923.6774014356033,0
"192.168.11.9",63155,"224.0.0.252",5355,2,150,2,150,0,0,376.232806,0.41211800000002086,2911.78740069577,0
"192.168.11.9",58058,"224.0.0.252",5355,2,150,2,150,0,0,378.588676,0.40964099999996506,2929.3942744991405,0
"192.168.11.9",64712,"224.0.0.252",5355,2,150,2,150,0,0,380.944568,0.410728000000006,2921.6415730117806,0
"192.168.11.9",49420,"224.0.0.252",5355,2,150,2,150,0,0,384.714953,0.4097189999999955,2928.8365928844237,0
"192.168.11.9",60058,"224.0.0.252",5355,3,225,3,225,0,0,386.969153,640.8873209999999,2.8086060388765284,0
"192.168.11.9",52510,"192.168.11.3",161,2,177,1,88,1,89,395.295795,0.004713999999978569,0,0
"192.168.11.9",52511,"192.168.11.3",161,2,179,1,89,1,90,395.301705,0.004766999999958443,0,0
"192.168.11.9",52512,"192.168.11.3",161,2,1156,1,578,1,578,395.307468,0.21598200000005363,21409.191506694315,21409.191506694315
"192.168.11.9",64567,"224.0.0.252",5355,1,75,1,75,0,0,395.579064,0,0,0
"192.168.11.9",63337,"224.0.0.252",5355,1,75,1,75,0,0,395.581794,0,0,0
"192.168.11.9",64567,"192.168.11.3",5355,1,106,0,0,1,106,395.699213,0,0,0
"192.168.11.9",63337,"192.168.11.3",5355,1,106,0,0,1,106,395.700602,0,0,0
"192.168.11.9",64165,"224.0.0.252",5355,1,75,1,75,0,0,399.174648,0,0,0
"192.168.11.9",55816,"192.168.11.3",161,2,286,1,128,1,158,399.183235,0.00997499999999718,102656.64160403905,126716.79197998569
"192.168.11.9",64177,"224.0.0.252",5355,2,150,2,150,0,0,399.183638,0.41091500000004544,2920.3119866635857,0
"192.168.11.9",52146,"224.0.0.252",5355,1,75,1,75,0,0,399.196129,0,0,0
"192.168.11.9",52147,"192.168.11.3",161,2,303,1,93,1,210,399.197046,0.010098000000027696,73677.95603069513,166369.57813382772
"192.168.11.9",64165,"192.168.11.3",5355,1,106,0,0,1,106,399.297857,0,0,0
"192.168.11.9",52146,"192.168.11.3",5355,1,106,0,0,1,106,399.297857,0,0,0
"192.168.11.9",60613,"224.0.0.252",5355,2,150,2,150,0,0,400.241372,0.41071499999998196,2921.7340491583036,0
"192.168.11.9",58254,"224.0.0.252",5355,2,150,2,150,0,0,400.242752,0.40960300000000416,2929.6660424850106,0
"192.168.11.9",51717,"224.0.0.252",5355,2,150,2,150,0,0,401.541998,0.41062200000004623,2922.3957800601647,0
"192.168.11.9",50485,"224.0.0.252",5355,2,150,2,150,0,0,403.89914,0.41625800000002755,2882.8274771894366,0
"192.168.11.9",55929,"192.168.11.1",53,2,554,1,89,1,465,404.976416,0.022875000000055934,31125.68306003318,162622.9508192745
"192.168.11.9",65246,"224.0.0.252",5355,2,150,2,150,0,0,406.253667,0.41047600000001694,2923.43523129233,0
"192.168.11.9",56503,"224.0.0.252",5355,2,150,2,150,0,0,408.613786,0.4119630000000143,2912.882953080637,0
"192.168.11.9",51072,"192.168.10.7",161,1,88,1,88,0,0,409.279145,0,0,0
"192.168.11.9",60422,"224.0.0.252",5355,2,150,2,150,0,0,410.970706,0.41049700000002076,2923.2856756564343,0
"192.168.11.9",59042,"192.168.10.7",161,1,88,1,88,0,0,411.279532,0,0,0
"192.168.11.9",59043,"192.168.10.7",161,1,578,1,578,0,0,413.280701,0,0,0
"192.168.11.9",59044,"192.168.10.7",161,1,578,1,578,0,0,416.283244,0,0,0
"192.168.11.9",56080,"224.0.0.252",5355,2,150,2,150,0,0,419.230338,0.41190199999999777,2913.3143320498725,0
"192.168.11.9",57512,"224.0.0.252",5355,6,450,6,450,0,0,421.489434,825.1984339999999,4.362587047759716,0
"192.168.11.9",58316,"192.168.11.1",53,2,422,1,79,1,343,423.770259,0.02301599999998416,27459.158846039056,119221.41119229616
"192.168.11.9",54965,"224.0.0.252",5355,1,75,1,75,0,0,425.589734,0,0,0
"192.168.11.9",50868,"224.0.0.252",5355,2,150,2,150,0,0,425.592209,1505.67033,0.7969872129976819,0
"192.168.11.9",54965,"192.168.11.3",5355,1,106,0,0,1,106,425.702808,0,0,0
"192.168.11.9",50868,"192.168.11.3",5355,2,212,0,0,2,212,425.703925,1505.592869,0,1.126466546780649
"192.168.11.9",62547,"224.0.0.252",5355,1,75,1,75,0,0,429.174555,0,0,0
"192.168.11.9",63586,"224.0.0.252",5355,2,150,2,150,0,0,429.175924,0.41032100000001037,2924.5395678017203,0
"192.168.11.9",63587,"192.168.11.3",161,2,286,1,128,1,158,429.176966,0.011241999999981545,91086.99519673377,112435.50969596824
"192.168.11.9",61339,"224.0.0.252",5355,1,75,1,75,0,0,429.193808,0,0,0
"192.168.11.9",61743,"192.168.11.3",161,2,303,1,93,1,210,429.199484,0.010183000000040465,73062.94805038236,164980.85043634725
"192.168.11.9",62547,"192.168.11.3",5355,1,106,0,0,1,106,429.301223,0,0,0
"192.168.11.9",61339,"192.168.11.3",5355,1,106,0,0,1,106,429.301224,0,0,0
"192.168.11.9",63062,"224.0.0.252",5355,2,150,2,150,0,0,431.533137,0.41107499999998254,2919.1753329685603,0
"192.168.11.9",56070,"224.0.0.252",5355,2,150,2,150,0,0,433.896832,0.41045099999996637,2923.613293669886,0
"192.168.11.9",55231,"224.0.0.252",5355,2,150,2,150,0,0,436.257319,0.41043600000000424,2923.7201415080244,0
"192.168.11.9",53957,"224.0.0.252",5355,2,150,2,150,0,0,438.626293,0.44258800000000065,2711.3252053828805,0
"192.168.11.9",63173,"224.0.0.252",5355,2,150,2,150,0,0,440.981767,0.4112259999999992,2918.103427312481,0
"192.168.11.9",56284,"224.0.0.252",5355,2,150,2,150,0,0,453.752301,0.4096059999999966,2929.6445852844195,0
"192.168.11.9",59210,"192.168.11.3",161,2,177,1,88,1,89,455.526226,0.005579000000011547,126187.48879701433,127621.43753334404
"192.168.11.9",59211,"192.168.11.3",161,2,179,1,89,1,90,455.532386,0.005846000000019558,121792.67875429662,123161.13581895163
"192.168.11.9",59212,"192.168.11.3",161,2,1156,1,578,1,578,455.53881,0.20798200000001543,22232.69321383416,22232.69321383416
"192.168.11.9",53148,"224.0.0.252",5355,1,75,1,75,0,0,455.806574,0,0,0
"192.168.11.9",57075,"224.0.0.252",5355,1,75,1,75,0,0,455.809781,0,0,0
"192.168.11.9",53148,"192.168.11.3",5355,1,106,0,0,1,106,455.915536,0,0,0
"192.168.11.9",57075,"192.168.11.3",5355,1,106,0,0,1,106,455.915536,0,0,0
"192.168.11.9",50379,"224.0.0.252",5355,2,150,2,150,0,0,456.153709,0.42995500000000675,2790.9897547417313,0
"192.168.11.9",55349,"192.168.11.1",53,2,607,1,89,1,518,456.18975,0.02536400000002459,28071.2821321286,163381.17016227657
"192.168.11.9",64600,"192.168.11.1",53,2,628,1,77,1,551,456.724541,0.025666999999998552,23999.688315737512,171738.02937625156
"192.168.11.9",56152,"192.168.11.1",53,4,1246,2,166,2,1080,458.054117,0.05322599999999511,24950.21230226059,162326.68244844239
"192.168.11.9",58628,"192.168.11.1",53,2,529,1,79,1,450,458.097711,0.02861599999999953,22085.54654738644,125803.74615599871
"192.168.11.9",55153,"192.168.11.1",53,2,628,1,85,1,543,458.097712,0.024629000000004453,27609.72836899091,176377.44122778898
"192.168.11.9",54693,"224.0.0.252",5355,1,75,1,75,0,0,459.172624,0,0,0
"192.168.11.9",55705,"224.0.0.252",5355,2,150,2,150,0,0,459.174214,0.42256600000001754,2839.7930737445754,0
"192.168.11.9",55706,"192.168.11.3",161,2,286,1,128,1,158,459.175111,0.010286000000007789,99552.79020019683,122885.47540336796
"192.168.11.9",63095,"224.0.0.252",5355,1,75,1,75,0,0,459.234708,0,0,0
"192.168.11.9",63514,"192.168.11.3",161,2,303,1,93,1,210,459.288161,0.06224099999997179,11953.535450913983,26991.854243999314
"192.168.11.9",54693,"192.168.11.3",5355,1,106,0,0,1,106,459.304407,0,0,0
"192.168.11.9",63095,"192.168.11.3",5355,1,106,0,0,1,106,459.307446,0,0,0
"192.168.11.9",55821,"192.168.11.1",53,2,634,1,87,1,547,460.1627,0.02941800000002104,23658.98429531247,148752.4644774244
"192.168.11.9",60633,"192.168.11.1",53,2,565,1,75,1,490,461.230166,0.023028000000010707,26055.23710264552,170227.5490706174
"192.168.11.9",51992,"224.0.0.252",5355,2,150,2,150,0,0,461.572106,0.4122820000000047,2910.629132486954,0
"192.168.11.9",62396,"224.0.0.252",5355,2,150,2,150,0,0,462.520266,0.41209700000001703,2911.9357821094313,0
"192.168.11.9",59363,"224.0.0.252",5355,2,150,2,150,0,0,462.521065,0.4111169999999902,2918.877107976631,0
"192.168.11.9",62646,"224.0.0.252",5355,2,150,2,150,0,0,463.982149,0.4178939999999898,2871.5415871011055,0
"192.168.11.9",54564,"224.0.0.252",5355,2,150,2,150,0,0,466.33943,0.4114280000000008,2916.6707175982133,0
"192.168.11.9",51290,"192.168.11.1",53,2,450,1,77,1,373,466.52569,0.021727999999995973,28350.51546392278,137334.31516939218
"192.168.11.9",51294,"239.255.255.250",1900,4,864,4,864,0,0,468.389366,3.002994000000001,2301.702900505295,0
"192.168.11.9",53613,"224.0.0.252",5355,2,150,2,150,0,0,468.695871,0.4108759999999734,2920.5891801908065,0
"192.168.11.9",58141,"224.0.0.252",5355,2,150,2,150,0,0,471.054063,0.41043999999999414,2923.691647987567,0
"192.168.11.9",50529,"192.168.10.7",161,1,88,1,88,0,0,478.528793,0,0,0
"192.168.11.9",50530,"192.168.10.7",161,1,88,1,88,0,0,480.529911,0,0,0
"192.168.11.9",50532,"192.168.10.7",161,1,578,1,578,0,0,482.530762,0,0,0
"192.168.11.9",50533,"192.168.10.7",161,1,578,1,578,0,0,485.532752,0,0,0
"192.168.11.9",56187,"224.0.0.252",5355,2,150,2,150,0,0,485.834675,662.4886079999999,1.8113519017673436,0
"192.168.11.9",63019,"224.0.0.252",5355,1,75,1,75,0,0,485.838932,0,0,0
"192.168.11.9",56187,"192.168.11.3",5355,2,212,0,0,2,212,485.914519,662.5318550000002,0,2.5598769133900734
"192.168.11.9",63019,"192.168.11.3",5355,1,106,0,0,1,106,485.91545,0,0,0
"192.168.11.9",50085,"224.0.0.252",5355,2,150,2,150,0,0,488.481042,0.41089899999997215,2920.4257007198394,0
"192.168.11.9",60064,"224.0.0.252",5355,1,75,1,75,0,0,489.181839,0,0,0
"192.168.11.9",52713,"224.0.0.252",5355,2,150,2,150,0,0,489.182661,0.4100440000000276,2926.515203246284,0
